pathway_id,algorithm,precision,recall,f1_score,hits_at_1,hits_at_3,hits_at_5,relation_type_accuracy,path_edit_distance,hub_node_ratio,path_length_mae,path_length_accuracy,mrr,time_ms
fosphenytoin_Status_Epilepticus,Learned A*,0.2857142857142857,0.5,0.36363636363636365,1,1,1,0.0,0.7142857142857143,0.7142857142857143,3,0.5714285714285714,1.0,13461.308874999304
Nabumetone_Arthritis_Rheumatoid,Learned A*,0.6,0.6,0.6,1,1,1,0.5,0.4,1.0,0,1.0,1.0,96.4412089997495
Axitinib_Carcinoma_Renal_Cell,Learned A*,0.3333333333333333,0.5,0.4,1,1,1,0.375,0.7777777777777778,0.5555555555555556,3,0.6666666666666667,1.0,93107.92200000014
Aspirin_Arthritis_Rheumatoid,Learned A*,0.2857142857142857,0.4,0.3333333333333333,1,1,1,0.3333333333333333,0.7142857142857143,0.8571428571428571,2,0.7142857142857143,1.0,691.3529170005859
imatinib_Gastrointestinal_stromal_tumor,Learned A*,0.2857142857142857,0.5,0.36363636363636365,1,1,1,0.3333333333333333,0.7142857142857143,0.7142857142857143,3,0.5714285714285714,1.0,57877.34454200017
Troglitazone_Diabetes_Mellitus_Type_2,Learned A*,0.2857142857142857,0.5,0.36363636363636365,1,1,1,0.16666666666666666,0.7142857142857143,0.8571428571428571,3,0.5714285714285714,1.0,345.3720830002567
dofetilide_Atrial_fibrillation,Learned A*,0.75,0.6,0.6666666666666665,1,1,1,0.6666666666666666,0.6,1.0,1,0.8,1.0,1010.2660000002288
Terfenadine_Rhinitis_Vasomotor,Learned A*,1.0,0.75,0.8571428571428571,1,1,1,0.5,0.25,0.6666666666666666,1,0.75,1.0,106649.03212499939
Piribedil_Parkinsonism,Learned A*,0.42857142857142855,0.6,0.5,1,1,1,0.3333333333333333,0.7142857142857143,0.42857142857142855,2,0.7142857142857143,1.0,15404.953874999592
dexibuprofen_Rheumatoid_arthritis,Learned A*,0.6,0.6,0.6,1,1,1,0.5,0.4,1.0,0,1.0,1.0,432.47095800052193
metharbital_Epilepsy,Learned A*,0.2857142857142857,0.3333333333333333,0.30769230769230765,1,1,1,0.6666666666666666,0.7142857142857143,0.8571428571428571,1,0.8571428571428572,1.0,340.3501669999969
eptacog_alfa_activated_Factor_VII_deficiency,Learned A*,1.0,0.6,0.7499999999999999,1,1,1,1.0,0.4,0.0,2,0.6,1.0,133397.29800000077
etodolac_Rheumatoid_arthritis,Learned A*,0.6,0.6,0.6,1,1,1,1.0,0.4,1.0,0,1.0,1.0,84.08758299992769
norepinephrine_Low_blood_pressure,Learned A*,0.42857142857142855,0.6,0.5,1,1,1,0.6666666666666666,0.7142857142857143,0.8571428571428571,2,0.7142857142857143,1.0,318.2435830003669
aripiprazole_Infantile_autism,Learned A*,0.25,0.3333333333333333,0.28571428571428575,1,1,1,0.7142857142857143,0.75,0.625,2,0.75,1.0,29994.913292000092
melevodopa_Parkinsonism,Learned A*,0.42857142857142855,0.5,0.4615384615384615,1,1,1,1.0,0.7142857142857143,0.5714285714285714,1,0.8571428571428572,1.0,29443.350499999724
methoxamine_Low_blood_pressure,Learned A*,0.42857142857142855,0.75,0.5454545454545454,1,1,1,0.6666666666666666,0.5714285714285714,0.8571428571428571,3,0.5714285714285714,1.0,13131.016207999892
flurbiprofen_Rheumatoid_arthritis,Learned A*,0.6,0.6,0.6,1,1,1,0.5,0.4,1.0,0,1.0,1.0,98.27216600024258
Diphenhydramine_Rhinitis_Vasomotor,Learned A*,1.0,0.75,0.8571428571428571,1,1,1,1.0,0.25,0.6666666666666666,1,0.75,1.0,75631.43899999978
tolmetin_Rheumatoid_arthritis,Learned A*,0.6,0.6,0.6,1,1,1,1.0,0.4,1.0,0,1.0,1.0,154.18154199960554
sorafenib_Renal_cell_carcinoma,Learned A*,0.25,0.2,0.22222222222222224,1,1,1,0.7142857142857143,0.8,0.75,2,0.8,1.0,82467.14820800026
midostaurin_Mast_cell_leukemia,Learned A*,1.0,0.5,0.6666666666666666,1,1,1,1.0,0.5,0.6666666666666666,3,0.5,1.0,104935.10966699978
sulfasalazine_Rheumatoid_arthritis,Learned A*,0.3333333333333333,0.4,0.3636363636363636,1,1,1,0.4,0.6666666666666666,1.0,1,0.8333333333333334,1.0,580.6890829999247
pegvisomant_Acromegaly,Learned A*,0.2857142857142857,0.5,0.36363636363636365,1,1,1,0.6666666666666666,0.7142857142857143,0.8571428571428571,3,0.5714285714285714,1.0,63638.68479200028
diclofenac_Rheumatoid_arthritis,Learned A*,0.6,0.6,0.6,1,1,1,1.0,0.4,1.0,0,1.0,1.0,72.88100000005215
sulindac_Rheumatoid_arthritis,Learned A*,0.6,0.6,0.6,1,1,1,1.0,0.4,1.0,0,1.0,1.0,100.04412499984028
sunitinib_Gastrointestinal_stromal_tumor,Learned A*,0.2222222222222222,0.2,0.2105263157894737,1,1,1,0.75,0.8,0.7777777777777778,1,0.9,1.0,46228.83366699989
sunitinib_Renal_cell_carcinoma,Learned A*,0.2222222222222222,0.2,0.2105263157894737,1,1,1,0.75,0.8,0.7777777777777778,1,0.9,1.0,98217.40324999974
mephentermine_Low_blood_pressure,Learned A*,0.42857142857142855,0.6,0.5,1,1,1,0.6666666666666666,0.7142857142857143,0.8571428571428571,2,0.7142857142857143,1.0,276.0482920002687
norethindrone_acetate_Endometriosis,Learned A*,0.2857142857142857,0.5,0.36363636363636365,1,1,1,0.0,0.7142857142857143,0.5714285714285714,3,0.5714285714285714,1.0,317.2175830004562
aceclofenac_Rheumatoid_arthritis,Learned A*,0.6,0.6,0.6,1,1,1,0.5,0.4,1.0,0,1.0,1.0,270.2149999995527
methotrexate_Burkitt's_lymphoma,Learned A*,0.3333333333333333,0.5,0.4,1,1,1,0.6,0.6666666666666666,0.6666666666666666,2,0.6666666666666667,1.0,49797.67066699969
methotrexate_Malignant_tumor_of_lung,Learned A*,0.6666666666666666,0.5,0.5714285714285715,1,1,1,1.0,0.5,1.0,1,0.75,1.0,34.53441700003168
gabapentin_enacarbil_Restless_legs,Learned A*,0.2222222222222222,0.5,0.30769230769230765,1,1,1,0.375,0.7777777777777778,0.6666666666666666,5,0.4444444444444444,1.0,109516.11400000002
ibuprofen_Rheumatoid_arthritis,Learned A*,0.3333333333333333,0.4,0.3636363636363636,1,1,1,0.4,0.6666666666666666,1.0,1,0.8333333333333334,1.0,833.5168749999866
dexamfetamine_Attention_deficit_hyperactivit,Learned A*,0.375,0.42857142857142855,0.39999999999999997,1,1,1,0.5714285714285714,0.75,0.75,1,0.875,1.0,82325.83216700004
tretinoin_Acute_promyelocytic_leukemia_F,Learned A*,0.2,0.5,0.28571428571428575,1,1,1,0.5555555555555556,0.8,0.7,6,0.4,1.0,2313.04129199998
secobarbital_Epilepsy,Learned A*,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1,1,1.0,0.6666666666666666,0.8333333333333334,0,1.0,1.0,212.77229200040892
indomethacin_Rheumatoid_arthritis,Learned A*,0.3333333333333333,0.4,0.3636363636363636,1,1,1,0.4,0.6666666666666666,1.0,1,0.8333333333333334,1.0,532.2040000000925
ruxolitinib_Polycythemia_vera,Learned A*,1.0,0.5,0.6666666666666666,1,1,1,1.0,0.5,0.6666666666666666,3,0.5,1.0,3.507874999741034
tiaprofenic_acid_Rheumatoid_arthritis,Learned A*,0.6,0.6,0.6,1,1,1,1.0,0.4,1.0,0,1.0,1.0,13754.445291999218
Thiopental_Epilepsy,Learned A*,0.2857142857142857,0.3333333333333333,0.30769230769230765,1,1,1,0.3333333333333333,0.7142857142857143,1.0,1,0.8571428571428572,1.0,450.7184590001998
pazopanib_Renal_cell_carcinoma,Learned A*,0.25,0.3333333333333333,0.28571428571428575,1,1,1,0.7142857142857143,0.75,0.75,2,0.75,1.0,115973.42270799982
calcifediol_Renal_osteodystrophy,Learned A*,0.3333333333333333,0.75,0.46153846153846156,1,1,1,0.125,0.6666666666666666,0.6666666666666666,5,0.4444444444444444,1.0,114947.60374999986
calcifediol_Hypophosphatemia,Learned A*,0.42857142857142855,0.75,0.5454545454545454,1,1,1,0.16666666666666666,0.5714285714285714,0.7142857142857143,3,0.5714285714285714,1.0,46496.67845800013
calcifediol_Rickets,Learned A*,1.0,0.75,0.8571428571428571,1,1,1,0.5,0.25,0.3333333333333333,1,0.75,1.0,3.9383749999615247
vernakalant_Atrial_fibrillation,Learned A*,0.3333333333333333,0.4,0.3636363636363636,1,1,1,0.4,0.6666666666666666,0.8333333333333334,1,0.8333333333333334,1.0,31295.192375000624
chlorphenamine_Vasomotor_rhinitis,Learned A*,1.0,0.75,0.8571428571428571,1,1,1,1.0,0.25,0.6666666666666666,1,0.75,1.0,100604.61050000049
cabozantinib_Renal_cell_carcinoma,Learned A*,0.3333333333333333,0.5,0.4,1,1,1,0.375,0.7777777777777778,0.5555555555555556,3,0.6666666666666667,1.0,93531.75895799996
piroxicam_Rheumatoid_arthritis,Learned A*,0.6,0.75,0.6666666666666665,1,1,1,0.5,0.4,1.0,1,0.8,1.0,71.1059169998407
salicylic_acid_Rheumatoid_arthritis,Learned A*,0.6,0.6,0.6,1,1,1,1.0,0.4,1.0,0,1.0,1.0,68.85354099995311
glipizide_Diabetes_mellitus_type_2,Learned A*,0.6666666666666666,0.5,0.5714285714285715,1,1,1,1.0,0.5,1.0,1,0.75,1.0,13881.68320800014
tamibarotene_Acute_promyelocytic_leukemia_F,Learned A*,1.0,0.75,0.8571428571428571,1,1,1,1.0,0.25,0.3333333333333333,1,0.75,1.0,106.18383300061396
fenoprofen_Rheumatoid_arthritis,Learned A*,0.6,0.75,0.6666666666666665,1,1,1,0.5,0.4,1.0,1,0.8,1.0,160.58733300087624
loxoprofen_Rheumatoid_arthritis,Learned A*,0.6,0.75,0.6666666666666665,1,1,1,0.5,0.4,1.0,1,0.8,1.0,14441.750250000041
doxepin_Anxiety,Learned A*,0.2,0.5,0.28571428571428575,1,1,1,0.4444444444444444,0.8,0.7,6,0.4,1.0,31397.472125000604
glibenclamide_Diabetes_mellitus_type_2,Learned A*,0.3333333333333333,0.5,0.4,1,1,1,0.6,0.6666666666666666,0.8333333333333334,2,0.6666666666666667,1.0,217.75779200015677
phenobarbital_Epilepsy,Learned A*,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1,1,1.0,0.6666666666666666,0.8333333333333334,0,1.0,1.0,13863.262249999934
phenobarbital_Tonic-clonic_seizure,Learned A*,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1,1,0.6,0.6666666666666666,0.6666666666666666,0,1.0,1.0,101681.15779099935
phenobarbital_Simple_partial_seizure,Learned A*,0.2857142857142857,0.3333333333333333,0.30769230769230765,1,1,1,0.8333333333333334,0.7142857142857143,0.7142857142857143,1,0.8571428571428572,1.0,29331.45775000048
risperidone_Autistic_Disorder,Learned A*,0.3,0.75,0.4285714285714285,1,1,1,0.5555555555555556,0.7,0.4,6,0.4,1.0,30863.376625000456
salicylsalicylic_acid_Arthritis_Rheumatoid,Learned A*,0.6,0.6,0.6,1,1,1,1.0,0.4,1.0,0,1.0,1.0,287.4223749995508
tolazamide_Diabetes_Mellitus_Type_2,Learned A*,0.3333333333333333,0.75,0.46153846153846156,1,1,1,0.75,0.6666666666666666,0.6666666666666666,5,0.4444444444444444,1.0,563.5287920003975
carbimazole_Hyperthyroidism,Learned A*,0.3333333333333333,0.75,0.46153846153846156,1,1,1,0.375,0.6666666666666666,0.8888888888888888,5,0.4444444444444444,1.0,43814.037875000395
carbimazole_Graves'_disease,Learned A*,0.3333333333333333,0.75,0.46153846153846156,1,1,1,0.375,0.6666666666666666,0.8888888888888888,5,0.4444444444444444,1.0,43776.583708000544
lisdexamfetamine_Attention_deficit_hyperactivit,Learned A*,0.2857142857142857,0.25,0.26666666666666666,1,1,1,0.6666666666666666,0.75,0.5714285714285714,1,0.875,1.0,124309.69429200013
hydrocortisone_Arthritis_Rheumatoid,Learned A*,0.4,0.2,0.26666666666666666,1,1,1,1.0,0.8,1.0,5,0.5,1.0,49.10587500035035
hydrocortisone_Asthma,Learned A*,0.4,0.2,0.26666666666666666,1,1,1,1.0,0.8,0.8,5,0.5,1.0,95.92008400068153
hydrocortisone_Berylliosis,Learned A*,0.6,0.2727272727272727,0.37499999999999994,1,1,1,0.25,0.7272727272727273,0.8,6,0.4545454545454546,1.0,39893.559999999525
hydrocortisone_Brain_Edema,Learned A*,0.42857142857142855,0.2727272727272727,0.33333333333333326,1,1,1,0.16666666666666666,0.7272727272727273,0.7142857142857143,4,0.6363636363636364,1.0,131211.63383299974
hydrocortisone_Bursitis,Learned A*,0.375,0.3,0.33333333333333326,1,1,1,0.42857142857142855,0.7,0.625,2,0.8,1.0,87415.38149999996
hydrocortisone_Dermatitis_Atopic,Learned A*,0.2857142857142857,0.2,0.23529411764705882,1,1,1,0.5,0.8,0.7142857142857143,3,0.7,1.0,15857.298249999985
hydrocortisone_Dermatitis_Contact,Learned A*,0.4,0.2,0.26666666666666666,1,1,1,0.25,0.8,0.6,5,0.5,1.0,431.9534169999315
hydrocortisone_Eye_Diseases,Learned A*,0.2857142857142857,0.2,0.23529411764705882,1,1,1,0.16666666666666666,0.8,0.8571428571428571,3,0.7,1.0,83047.65487499935
hydrocortisone_Lupus_Erythematosus_Systemic,Learned A*,0.25,0.2,0.22222222222222224,1,1,1,1.0,0.8,0.75,2,0.8,1.0,44393.788917000165
hydrocortisone_Pemphigus,Learned A*,0.3333333333333333,0.2,0.25,1,1,1,0.4,0.8,0.8333333333333334,4,0.6,1.0,99021.68816700032
hydrocortisone_Serum_Sickness,Learned A*,0.6,0.3,0.4,1,1,1,0.25,0.7,0.8,5,0.5,1.0,113501.73708399961
naproxen_Arthritis_Rheumatoid,Learned A*,0.6,0.6,0.6,1,1,1,1.0,0.4,1.0,0,1.0,1.0,72.29850000021543
promazine_Porphyria_Acute_Intermittent,Learned A*,0.42857142857142855,0.375,0.39999999999999997,1,1,1,0.8333333333333334,0.75,0.5714285714285714,1,0.875,1.0,108563.00416600061
methylprednisolone_Arthritis_Rheumatoid,Learned A*,0.4,0.2222222222222222,0.2857142857142857,1,1,1,1.0,0.7777777777777778,1.0,4,0.5555555555555556,1.0,66.45308299994213
methylprednisolone_Asthma,Learned A*,0.4,0.2,0.26666666666666666,1,1,1,1.0,0.8,0.8,5,0.5,1.0,39.3551249999291
methylprednisolone_Lupus_Erythematosus_Systemic,Learned A*,0.25,0.2222222222222222,0.23529411764705882,1,1,1,1.0,0.7777777777777778,0.625,1,0.8888888888888888,1.0,15958.857333000196
triamcinolone_Arthritis_Rheumatoid,Learned A*,0.6,0.3333333333333333,0.42857142857142855,1,1,1,1.0,0.6666666666666666,1.0,4,0.5555555555555556,1.0,112.05074999998033
triamcinolone_Asthma,Learned A*,0.6,0.3,0.4,1,1,1,1.0,0.7,0.8,5,0.5,1.0,519.1891670001496
triamcinolone_Lupus_Erythematosus_Systemic,Learned A*,1.0,0.3333333333333333,0.5,1,1,1,1.0,0.6666666666666666,0.6666666666666666,6,0.33333333333333337,1.0,29402.80329199959
cortisone_acetate_Arthritis_Rheumatoid,Learned A*,0.6,0.3333333333333333,0.42857142857142855,1,1,1,1.0,0.6666666666666666,1.0,4,0.5555555555555556,1.0,612.8753749999305
cortisone_acetate_Asthma,Learned A*,0.6,0.3,0.4,1,1,1,1.0,0.7,1.0,5,0.5,1.0,29092.04995900018
cortisone_acetate_Lupus_Erythematosus_Systemic,Learned A*,0.42857142857142855,0.3333333333333333,0.375,1,1,1,1.0,0.6666666666666666,0.5714285714285714,2,0.7777777777777778,1.0,46046.08925000048
prednisolone_Arthritis_Rheumatoid,Learned A*,0.6,0.3333333333333333,0.42857142857142855,1,1,1,1.0,0.6666666666666666,1.0,4,0.5555555555555556,1.0,628.3169580001413
prednisolone_Asthma,Learned A*,0.6,0.3,0.4,1,1,1,1.0,0.7,1.0,5,0.5,1.0,31021.99254199968
prednisolone_Lupus_Erythematosus_Systemic,Learned A*,0.42857142857142855,0.3333333333333333,0.375,1,1,1,1.0,0.6666666666666666,0.5714285714285714,2,0.7777777777777778,1.0,45636.104542000794
betamethasone_Arthritis_Rheumatoid,Learned A*,0.4,0.2222222222222222,0.2857142857142857,1,1,1,1.0,0.7777777777777778,1.0,4,0.5555555555555556,1.0,80.09879200017167
betamethasone_Asthma,Learned A*,0.4,0.2,0.26666666666666666,1,1,1,1.0,0.8,0.8,5,0.5,1.0,897.8680000000168
betamethasone_Lupus_Erythematosus_Systemic,Learned A*,0.42857142857142855,0.3333333333333333,0.375,1,1,1,1.0,0.6666666666666666,0.5714285714285714,2,0.7777777777777778,1.0,44479.25595799916
prednisone_Angioedema,Learned A*,0.6,0.75,0.6666666666666665,1,1,1,0.25,0.4,0.8,1,0.8,1.0,15531.098792000193
prednisone_Arthritis_Psoriatic,Learned A*,0.6,0.75,0.6666666666666665,1,1,1,0.25,0.4,0.8,1,0.8,1.0,44581.30495900059
prednisone_Arthritis_Rheumatoid,Learned A*,0.6,0.3,0.4,1,1,1,1.0,0.7,1.0,5,0.5,1.0,14242.88875000002
prednisone_Asthma,Learned A*,0.6,0.2727272727272727,0.37499999999999994,1,1,1,1.0,0.7272727272727273,1.0,6,0.4545454545454546,1.0,15951.276167000287
prednisone_Autoimmune_Diseases,Learned A*,0.375,0.75,0.5,1,1,1,0.14285714285714285,0.625,0.75,4,0.5,1.0,92261.66566699976
prednisone_Berylliosis,Learned A*,0.6,0.75,0.6666666666666665,1,1,1,0.25,0.4,0.8,1,0.8,1.0,17081.255000000056
prednisone_Dermatitis_Atopic,Learned A*,0.2857142857142857,0.5,0.36363636363636365,1,1,1,0.0,0.7142857142857143,0.5714285714285714,3,0.5714285714285714,1.0,30742.83474999993
prednisone_Dermatitis_Contact,Learned A*,0.4,0.5,0.4444444444444445,1,1,1,0.0,0.6,0.8,1,0.8,1.0,29900.252083999476
prednisone_Dermatitis_Exfoliative,Learned A*,0.25,0.5,0.3333333333333333,1,1,1,0.0,0.75,0.5,4,0.5,1.0,142691.18112500018
prednisone_Hodgkin_Disease,Learned A*,0.6,0.75,0.6666666666666665,1,1,1,0.25,0.4,0.8,1,0.8,1.0,17362.446833999456
prednisone_Lupus_Erythematosus_Systemic,Learned A*,0.42857142857142855,0.3,0.3529411764705882,1,1,1,1.0,0.7,0.5714285714285714,3,0.7,1.0,30885.715917000198
prednisone_Lymphoma_Follicular,Learned A*,0.375,0.75,0.5,1,1,1,0.14285714285714285,0.625,0.75,4,0.5,1.0,28867.333125000187
prednisone_Lymphoma_T-Cell_Cutaneous,Learned A*,0.6,0.75,0.6666666666666665,1,1,1,0.25,0.4,0.8,1,0.8,1.0,48697.31716699971
prednisone_Multiple_Sclerosis,Learned A*,0.5,0.5,0.5,1,1,1,0.0,0.5,0.75,0,1.0,1.0,51215.95708300083
prednisone_Musculoskeletal_Diseases,Learned A*,0.42857142857142855,0.75,0.5454545454545454,1,1,1,0.16666666666666666,0.5714285714285714,0.8571428571428571,3,0.5714285714285714,1.0,92365.29800000062
prednisone_Nephrotic_Syndrome,Learned A*,0.3,0.75,0.4285714285714285,1,1,1,0.1111111111111111,0.7,0.6,6,0.4,1.0,120658.87920899877
prednisone_Pemphigus,Learned A*,0.3333333333333333,0.75,0.46153846153846156,1,1,1,0.125,0.6666666666666666,0.5555555555555556,5,0.4444444444444444,1.0,69804.18758299857
prednisone_Psoriasis,Learned A*,0.4,0.5,0.4444444444444445,1,1,1,0.0,0.6,0.8,1,0.8,1.0,28688.712540999404
prednisone_Pulmonary_Eosinophilia,Learned A*,0.5,0.75,0.6,1,1,1,0.2,0.5,0.8333333333333334,2,0.6666666666666667,1.0,95877.41720800113
prednisone_Rheumatic_Heart_Disease,Learned A*,0.5,0.75,0.6,1,1,1,0.2,0.5,0.8333333333333334,2,0.6666666666666667,1.0,108961.42370900088
prednisone_Sarcoidosis,Learned A*,0.42857142857142855,0.75,0.5454545454545454,1,1,1,0.16666666666666666,0.5714285714285714,0.8571428571428571,3,0.5714285714285714,1.0,3188.4822499996517
prednisone_Serum_Sickness,Learned A*,0.6,0.75,0.6666666666666665,1,1,1,0.25,0.4,0.8,1,0.8,1.0,111126.9328749986
prednisone_Skin_Diseases,Learned A*,0.2857142857142857,0.5,0.36363636363636365,1,1,1,0.0,0.7142857142857143,0.7142857142857143,3,0.5714285714285714,1.0,49610.19758299881
prednisone_Tennis_Elbow,Learned A*,0.3333333333333333,0.75,0.46153846153846156,1,1,1,0.125,0.6666666666666666,0.5555555555555556,5,0.4444444444444444,1.0,108819.04216700059
prednisone_Thyroiditis,Learned A*,0.3333333333333333,0.75,0.46153846153846156,1,1,1,0.125,0.6666666666666666,0.5555555555555556,5,0.4444444444444444,1.0,123995.89616700177
Acebutolol_Hypertension,Learned A*,0.2857142857142857,0.5,0.36363636363636365,1,1,1,0.16666666666666666,0.7142857142857143,0.8571428571428571,3,0.5714285714285714,1.0,17114.343249999365
diflunisal_Rheumatoid_arthritis,Semantic Bridging,1.0,0.6,0.7499999999999999,1,1,1,1.0,0.4,1.0,2,0.6,1.0,2060.77783299952
bromocriptine_Hyperprolactinemia,Semantic Bridging,1.0,0.6,0.7499999999999999,1,1,1,1.0,0.4,0.6666666666666666,2,0.6,1.0,2358.7914159998036
amobarbital_Epilepsy,Semantic Bridging,1.0,0.5,0.6666666666666666,1,1,1,1.0,0.5,0.6666666666666666,3,0.5,1.0,1459.421375000602
capecitabine_Malignant_tumor_of_stomach,Semantic Bridging,1.0,0.75,0.8571428571428571,1,1,1,0.5,0.25,1.0,1,0.75,1.0,1881.2297920012497
oxaprozin_Rheumatoid_arthritis,Semantic Bridging,1.0,0.6,0.7499999999999999,1,1,1,1.0,0.4,1.0,2,0.6,1.0,1604.6048749994952
regorafenib_Gastrointestinal_stromal_tumor,Semantic Bridging,1.0,0.6,0.7499999999999999,1,1,1,1.0,0.4,0.6666666666666666,2,0.6,1.0,492.42416599918215
abiraterone_acetate_Malignant_tumor_of_prostate,Semantic Bridging,1.0,0.42857142857142855,0.6,1,1,1,1.0,0.5714285714285714,0.6666666666666666,4,0.4285714285714286,1.0,1583.3635829985724
abiraterone_acetate_Malignant_tumor_of_prostate_2,Semantic Bridging,0.6666666666666666,0.4,0.5,1,1,1,1.0,0.6,0.6666666666666666,2,0.6,1.0,1567.844375000277
abiraterone_acetate_Malignant_tumor_of_prostate_4,Semantic Bridging,1.0,0.42857142857142855,0.6,1,1,1,1.0,0.5714285714285714,0.6666666666666666,4,0.4285714285714286,1.0,1568.0710839988024
alfacalcidol_Chronic_Kidney_Disease-Mineral,Semantic Bridging,0.75,0.6,0.6666666666666665,1,1,1,0.3333333333333333,0.4,0.25,1,0.8,1.0,2460.738499999934
alfacalcidol_Chronic_Kidney_Disease-Mineral_2,Semantic Bridging,0.75,0.6,0.6666666666666665,1,1,1,0.3333333333333333,0.4,0.25,1,0.8,1.0,2285.139291998348
alfacalcidol_Chronic_Kidney_Disease-Mineral_3,Semantic Bridging,0.75,0.6,0.6666666666666665,1,1,1,0.3333333333333333,0.4,0.25,1,0.8,1.0,2277.1773750009743
Dyphylline_Asthma,Semantic Bridging,1.0,0.75,0.8571428571428571,1,1,1,1.0,0.25,1.0,1,0.75,1.0,1456.4547080008197
Tirofiban_Acute_Coronary_Syndrome,Semantic Bridging,1.0,0.6,0.7499999999999999,1,1,1,1.0,0.4,0.6666666666666666,2,0.6,1.0,2618.32291599967
Cilastatin_Pneumonia_Pneumococcal,Semantic Bridging,0.6,0.75,0.6666666666666665,1,1,1,0.25,0.4,0.4,1,0.8,1.0,9923.288666001099
Cilastatin_Pneumonia_Bacterial,Semantic Bridging,0.3333333333333333,0.5,0.4,1,1,1,0.4,0.6666666666666666,0.3333333333333333,2,0.6666666666666667,1.0,10182.056999999986
Magnesium_salicylate_Rheumatoid_arthritis,Semantic Bridging,1.0,0.6,0.7499999999999999,1,1,1,1.0,0.4,1.0,2,0.6,1.0,658.1610829998681
baricitinib_Arthritis_Rheumatoid,Semantic Bridging,0.6666666666666666,0.2857142857142857,0.4,1,1,1,1.0,0.7142857142857143,1.0,4,0.4285714285714286,1.0,1486.9355830014683
Budesonide_Asthma,Semantic Bridging,0.75,0.3,0.4285714285714285,1,1,1,0.3333333333333333,0.7,0.75,6,0.4,1.0,6996.211874999062
ketoprofen_Rheumatoid_arthritis,Semantic Bridging,0.6666666666666666,0.4,0.5,1,1,1,1.0,0.6,1.0,2,0.6,1.0,2114.977084000202
Tegafur_Stomach_Neoplasms,Semantic Bridging,1.0,0.75,0.8571428571428571,1,1,1,0.5,0.25,1.0,1,0.75,1.0,907.4102499998844
nintedanib_Carcinoma_Non-Small-Cell_Lung,Semantic Bridging,0.6666666666666666,0.5,0.5714285714285715,1,1,1,1.0,0.5,0.6666666666666666,1,0.75,1.0,881.7464589992596
Naloxone_Opioid-Related_Disorders,Semantic Bridging,0.6666666666666666,0.3333333333333333,0.4444444444444444,1,1,1,1.0,0.6666666666666666,0.6666666666666666,3,0.5,1.0,2475.2786669996567
Meclofenamic_acid_Rheumatoid_arthritis,Semantic Bridging,0.6666666666666666,0.4,0.5,1,1,1,1.0,0.6,1.0,2,0.6,1.0,1502.387541000644
methyltestosterone_Eunuchism,Semantic Bridging,0.75,0.75,0.75,1,1,1,0.3333333333333333,0.25,0.75,0,1.0,1.0,9299.910834000912
Choline_magnesium_trisalicylate_Rheumatoid_arthritis,Semantic Bridging,1.0,0.6,0.7499999999999999,1,1,1,1.0,0.4,1.0,2,0.6,1.0,255.77699999848846
Amantadine_Basal_Ganglia_Diseases,Semantic Bridging,1.0,0.75,0.8571428571428571,1,1,1,1.0,0.25,0.6666666666666666,1,0.75,1.0,1914.802499999496
Amantadine_Parkinsonian_Disorders,Semantic Bridging,1.0,0.75,0.8571428571428571,1,1,1,1.0,0.25,0.6666666666666666,1,0.75,1.0,1723.9919169987843
methylphenidate_Attention_deficit_hyperactivit,Semantic Bridging,1.0,0.6,0.7499999999999999,1,1,1,1.0,0.4,0.3333333333333333,2,0.6,1.0,2509.7781250005937
fosphenytoin_Epilepsy,Semantic Bridging,0.6666666666666666,0.5,0.5714285714285715,1,1,1,0.0,0.5,1.0,1,0.75,1.0,2313.495166999928
fosphenytoin_Status_Epilepticus,Semantic Bridging,0.5,0.5,0.5,1,1,1,0.0,0.5,0.75,0,1.0,1.0,6105.250292001074
Nabumetone_Arthritis_Rheumatoid,Semantic Bridging,1.0,0.6,0.7499999999999999,1,1,1,1.0,0.4,1.0,2,0.6,1.0,1907.777292000901
Axitinib_Carcinoma_Renal_Cell,Semantic Bridging,1.0,0.5,0.6666666666666666,1,1,1,1.0,0.5,0.3333333333333333,3,0.5,1.0,1445.172083000216
Aspirin_Arthritis_Rheumatoid,Semantic Bridging,0.6666666666666666,0.4,0.5,1,1,1,1.0,0.6,1.0,2,0.6,1.0,3811.8017079996207
imatinib_Gastrointestinal_stromal_tumor,Semantic Bridging,0.6666666666666666,0.5,0.5714285714285715,1,1,1,0.0,0.5,0.3333333333333333,1,0.75,1.0,93.56433399989328
Troglitazone_Diabetes_Mellitus_Type_2,Semantic Bridging,1.0,0.75,0.8571428571428571,1,1,1,0.5,0.25,1.0,1,0.75,1.0,2182.9997499989986
dofetilide_Atrial_fibrillation,Semantic Bridging,1.0,0.6,0.7499999999999999,1,1,1,1.0,0.4,1.0,2,0.6,1.0,1893.443541999659
Terfenadine_Rhinitis_Vasomotor,Semantic Bridging,1.0,0.75,0.8571428571428571,1,1,1,0.5,0.25,0.6666666666666666,1,0.75,1.0,3497.641250000015
Piribedil_Parkinsonism,Semantic Bridging,1.0,0.6,0.7499999999999999,1,1,1,1.0,0.4,0.3333333333333333,2,0.6,1.0,200.49329199900967
